Gene_A	Gene_B	Edge_Multiplexity	Active_Omics
STAG2	CSF3R	1	MUT
DNMT3A	FAT1	1	MUT
BABAM1	BRD4	1	CNA
PDCD1	JAK3	1	MUT
KDR	MLL2	1	MUT
PTPN11	PTCH1	1	MUT
YES1	PTCH1	1	MUT
MLH1	FOXO1	1	MUT
TRAF2	ZFHX3	1	MUT
APC	CTCF	1	MUT
MYCN	CUL3	1	MUT
CCND1	NKX2-1	1	CNA
AKT1	SOX2	1	CNA
MCL1	MYC	1	CNA
NF1	KDR	1	MUT
ERBB4	PIK3CG	1	MUT
PAK7	POLE	1	MUT
MAP3K13	NFE2L2	1	CNA
SOX2	CEBPA	1	CNA
EPHB1	ERBB4	1	MUT
GRIN2A	HLA-A	1	MUT
DAXX	BRCA2	1	MUT
TET2	TSC2	1	MUT
IRS2	CSDE1	1	MUT
EPHB1	DROSHA	1	MUT
CTCF	RET	1	MUT
MAP3K13	FOXL2	1	CNA
TP63	CEBPA	1	CNA
TP63	NTRK3	1	MUT
DICER1	KMT2A	1	MUT
LYN	SOX17	1	CNA
PDGFRA	TET1	1	MUT
TP53	ERCC3	1	MUT
KDR	MEN1	1	MUT
TERT	IDH2	1	MUT
INPP4B	FOXL2	1	MUT
MYCN	DOT1L	1	MUT
TP53	CSF3R	1	MUT
BRAF	SETD2	1	MUT
RICTOR	PIM1	1	MUT
PPM1D	PIK3C3	1	MUT
TRAF2	TSC1	1	MUT
BABAM1	CARM1	1	CNA
KIT	PTPN11	1	MUT
EPHA7	MTOR	1	MUT
FLT3	BIRC3	1	MUT
ABL1	KIT	1	MUT
MDC1	PDGFRA	1	MUT
NTRK1	PARK2	1	MUT
NF1	TP53	1	MUT
EPHA3	MYOD1	1	MUT
MDM2	FUBP1	1	MUT
PTPRT	EPHA3	1	MUT
IRS2	CASP8	1	MUT
INPPL1	TAP2	1	MUT
CCND1	CUL3	1	MUT
SDHA	RAC1	1	CNA
EPHA3	SPRED1	1	MUT
NTRK1	FLT4	1	MUT
PIK3C2G	KEAP1	1	MUT
PTPRD	FUBP1	1	MUT
RECQL	FH	1	MUT
MLL2	MLL	1	MUT
SPEN	NTRK2	1	MUT
CCND1	NFKBIA	1	CNA
INPP4B	TP53	1	MUT
FAT1	SMARCA4	1	MUT
ABL1	CYLD	1	MUT
BCOR	ATM	1	MUT
FLT4	CSDE1	1	MUT
AR	TBX3	1	MUT
PDGFRA	ERF	1	MUT
NFKBIA	FLT1	1	MUT
KMT2B	MSH3	1	MUT
DNMT1	ESR1	1	MUT
DCUN1D1	PRKCI	1	CNA
KDM5C	SPEN	1	MUT
KNSTRN	PARK2	1	MUT
FGFR1	ZFHX3	1	MUT
ARID1B	NOTCH4	1	MUT
KRAS	KEAP1	1	MUT
HGF	DIS3	1	MUT
BRCA1	EPHA7	1	MUT
MYC	SHOC2	1	MUT
SDHC	HIST2H3D	1	CNA
MYCN	JUN	1	MUT
ARID1B	SMARCA4	1	MUT
PIK3CG	KDR	1	MUT
EPHA3	CUL3	1	MUT
EPHB1	NTRK3	1	MUT
AKT2	AXL	1	CNA
WWTR1	PIK3CA	1	CNA
INHBA	FGF3	1	MUT
FAT1	IL7R	1	MUT
MTOR	KMT2D	1	MUT
GATA1	WT1	1	MUT
KDR	PARK2	1	MUT
PRDM1	KLF4	1	MUT
TP53	POLE	1	MUT
ERBB4	ATRX	1	MUT
FAT1	CBL	1	MUT
ERBB4	FAT1	1	MUT
NCOA3	BCL2L1	1	CNA
CDK4	MDM2	1	CNA
CREBBP	RASA1	1	MUT
AGO2	DUSP4	1	CNA
MCL1	MDM4	1	CNA
TET2	SMARCA4	1	MUT
PAK7	EIF4E	1	MUT
MYCN	BARD1	1	MUT
DDR2	PIK3CG	1	MUT
KMT2D	PPP2R1A	1	MUT
ALOX12B	MAP2K4	1	CNA
KMT2B	CTCF	1	MUT
DNMT3A	FLT4	1	MUT
ALOX12B	GPS2	1	CNA
PPP2R1A	PLK2	1	MUT
PGR	EPHA3	1	MUT
CEBPA	EIF4A2	1	CNA
PIK3CG	FUBP1	1	MUT
KMT2A	KDM5C	1	MUT
ERBB4	MYOD1	1	MUT
EPHB1	SH2B3	1	MUT
TEK	MLH1	1	MUT
PDCD1LG2	CDKN2Ap14ARF	1	CNA
H3C13	H3C14	1	CNA
CSF3R	STAT5B	1	MUT
EPHB1	YAP1	1	MUT
REL	FGFR2	1	MUT
FOXA1	RAD51B	1	CNA
SOX2	NOTCH1	1	MUT
MDC1	NOTCH2	1	MUT
AXL	ARID5B	1	MUT
MAP2K4	CDKN2Ap14ARF	1	CNA
TRAF7	SOCS1	1	CNA
DIS3	MLL3	1	MUT
ERBB4	SPRED1	1	MUT
RAD21	TCEB1	1	CNA
ANKRD11	FGFR4	1	MUT
BRAF	TBX3	1	MUT
ARID1B	SETD2	1	MUT
EP300	RAC2	1	CNA
NKX2-1	MAPK1	1	CNA
KMT2C	PIK3CB	1	MUT
EPHA3	GRIN2A	1	MUT
MYCN	FANCA	1	MUT
DUSP4	RAD21	1	CNA
NTRK1	MRE11A	1	MUT
SETDB1	H3C14	1	CNA
APC	TSHR	1	MUT
TSHR	NTRK3	1	MUT
PHOX2B	FGF3	1	MUT
AGO2	WHSC1L1	1	CNA
HGF	UPF1	1	MUT
ABL1	YES1	1	MUT
EPHA7	ERBB3	1	MUT
MTOR	NF1	1	MUT
EPHA7	PTPN11	1	MUT
EPHA3	FLT4	1	MUT
JAK2	JAK1	1	MUT
LATS2	ALK	1	MUT
AKT2	MITF	1	MUT
SLX4	SPRED1	1	MUT
MGA	GATA2	1	MUT
PDGFRA	B2M	1	MUT
NF1	FOXL2	1	MUT
EPHA3	RPS6KA4	1	MUT
AMER1	SHOC2	1	MUT
NOTCH4	TP53BP1	1	MUT
IL10	KEAP1	1	MUT
IGF1R	PAX5	1	MUT
PRDM1	NTRK2	1	MUT
MYCN	MLL2	1	MUT
ARID1B	MTOR	1	MUT
PREX2	FH	1	MUT
STAG2	MSH6	1	MUT
SMARCA4	KRAS	1	MUT
PTCH1	INSR	1	MUT
KMT2D	BRD4	1	MUT
NF1	EPHA3	1	MUT
DCUN1D1	PIK3CB	1	CNA
MAP2K4	HIST1H3C	1	MUT
FOXA1	CRKL	1	CNA
MCL1	RIT1	1	CNA
EPHA5	KEAP1	1	MUT
PAK1	SUZ12	1	MUT
FLT3	PMS1	1	MUT
PGR	GATA2	1	MUT
EIF4A2	WWTR1	1	CNA
NTRK2	HOXB13	1	MUT
EPHA3	PARK2	1	MUT
INPP4B	MLL4	1	MUT
GRIN2A	NCOR1	1	MUT
PIK3CG	EPHA3	1	MUT
DICER1	FOXP1	1	MUT
TRAF2	NTRK2	1	MUT
TBX3	SUZ12	1	MUT
INPP4B	EPHA3	1	MUT
ARID1B	IRF4	1	MUT
